지점,지점명,일시,평균기온(°C),평균최고기온(°C),평균최저기온(°C),최고기온(°C),최저기온(°C),최고기온 나타난날(yyyymmdd),최저기온 나타난날(yyyymmdd),평균수증기압(hPa),최고수증기압(hPa),최저수증기압(hPa),최고수증기압 나타난날(yyyymmdd),최저수증기압 나타난날(yyyymmdd),평균이슬점온도(°C),평균상대습도(%),최소상대습도(%),최소상대습도 나타난날(yyyymmdd),월합강수량(00~24h만)(mm),일최다강수량(mm),1시간최다강수량(mm),10분최다강수량(mm),일최다강수량 나타난날(yyyymmdd),1시간최다강수량 나타난날(yyyymmdd),10분최다강수량 나타난날(yyyymmdd)
262,고흥,2017-11,7.9,14.9,1.4,21.1,-2.1,20171110,20171125,7.5,17.2,1.7,20171108,20171130,1.8,70,15,20171130,1.4,1.2,,,20171117,,
262,고흥,2017-12,1.6,7.5,-4.1,13.7,-10.6,20171223,20171214,4.5,11.6,1.1,20171224,20171215,-4.9,65,10,20171215,11,7.3,,,20171224,,
262,고흥,2018-01,-0.1,5.2,-5,12.9,-12.6,20180115,20180127,4.1,11,1.2,20180116,20180125,-6.6,65,16,20180127,26.8,16,,,20180116,,
262,고흥,2018-02,1.5,7.6,-4.7,15.2,-11.5,20180226,20180206,3.9,11.5,1.1,20180228,20180221,-7.3,56,11,20180221,35.1,35.1,,,20180228,,
262,고흥,2018-03,8.5,14.7,2.5,22.7,-2.1,20180329,20180303,8.4,18.1,2.4,20180315,20180301,3.5,75,21,20180311,195.9,98.4,,,20180315,,
262,고흥,2018-04,13.5,19.5,7.2,27,1,20180420,20180408,11.1,19.4,3.2,20180422,20180419,7.5,72,13,20180419,128.8,46.3,8.5,3.5,20180423,20180423,20180423
262,고흥,2018-05,17.8,23,12.8,27.8,7.2,20180515,20180504,15.6,26.6,5.4,20180517,20180504,13,77,20,20180525,106.6,36.6,8.5,3,20180506,20180506,20180502
262,고흥,2018-06,21.4,26.5,17,32,12.6,20180624,20180601,20.2,29.8,12.5,20180626,20180603,17.5,81,22,20180603,268.9,155.5,37.3,10.7,20180628,20180628,20180628
262,고흥,2018-07,26.4,31,22.4,35.7,19.7,20180727,20180708,27.5,35.9,17.2,20180728,20180708,22.5,81,42,20180718,107.7,44.6,29.8,13.1,20180701,20180728,20180728
262,고흥,2018-08,27.4,31.5,23.7,35.6,18.6,20180806,20180819,28.5,35,17.3,20180810,20180818,23.1,79,47,20180819,109.2,71.3,34,14.3,20180823,20180823,20180823
262,고흥,2018-09,21,25.4,17.1,30,8.1,20180904,20180925,19.9,32.1,10.2,20180903,20180930,17,80,27,20180918,235,53.5,22.6,10.2,20180901,20180901,20180901
262,고흥,2018-10,14,20.3,8.1,24.7,3.3,20181007,20181031,11.7,26.6,6.5,20181006,20181012,8.7,74,26,20181008,174.7,108.1,26.4,5.7,20181006,20181006,20181006
262,고흥,2018-11,8.7,16.1,2.7,20.9,-2.5,20181105,20181123,8.6,20.4,3.3,20181108,20181120,4.3,78,20,20181120,38.4,22.7,,,20181108,,
262,고흥,2018-12,3.4,8.5,-1.3,17.3,-7.9,20181202,20181230,5.6,18.2,1.3,20181203,20181227,-3.2,66,14,20181210,31.7,11.5,,,20181203,,
262,고흥,2019-01,2.1,8,-3.3,11.9,-7.1,20190130,20190104,4.1,8.5,1.8,20190119,20190126,-6,58,14,20190124,12.8,12.7,,,20190131,,
262,고흥,2019-02,3.7,9.6,-1.9,15.6,-7.5,20190226,20190212,4.8,14.4,1.6,20190203,20190208,-4.1,60,11,20190226,40.6,27.7,,,20190219,,
262,고흥,2019-03,8.2,14.4,2.1,20.3,-2.9,20190326,20190324,6.8,17.4,2.1,20190320,20190308,0.8,63,13,20190308,71.7,40.2,,,20190320,,
262,고흥,2019-04,12.1,17.5,6.4,23.3,-1.9,20190421,20190403,9.7,19.6,2.5,20190424,20190402,5.4,69,15,20190416,75.1,21,8,2.5,20190429,20190429,20190429
262,고흥,2019-05,17.7,24.8,10.6,29.4,4,20190525,20190507,12.6,23.2,4.3,20190527,20190508,9.6,65,15,20190508,140.6,80.7,13.6,3.1,20190518,20190518,20190518
262,고흥,2019-06,20.8,26,16.2,31.4,11.6,20190605,20190601,19.5,30,12.6,20190629,20190601,16.9,81,25,20190605,266.7,99.7,46,12.5,20190629,20190629,20190629
262,고흥,2019-07,24.1,27.9,21,32.1,16.8,20190731,20190706,25.5,34.6,17,20190727,20190706,21.2,86,41,20190706,356.9,168.2,27.5,9.7,20190720,20190720,20190719
262,고흥,2019-08,25.9,30.3,22.1,35.4,16.8,20190814,20190831,27,33.6,14.3,20190814,20190818,22.2,82,24,20190818,89.7,29.8,16.1,6.8,20190827,20190821,20190821
262,고흥,2019-09,21.9,26.4,18.5,29.7,12.2,20190911,20190924,22.6,31.3,11.9,20190904,20190924,19.1,86,30,20190918,292.2,67.4,18.2,8.8,20190921,20190903,20190903
262,고흥,2019-10,16.1,21.8,10.9,26.7,3.1,20191004,20191028,13.9,28.3,7.4,20191002,20191029,11.3,76,24,20191011,281.4,225.3,55.1,12.8,20191002,20191002,20191002
262,고흥,2019-11,9.9,16.6,3.8,22.8,-2.8,20191101,20191130,8.9,18.9,2.5,20191117,20191129,4.4,72,14,20191129,23.7,17.6,,,20191118,,
262,고흥,2019-12,3.8,9.4,-1.6,15.5,-7,20191210,20191207,5.6,13.5,1.3,20191217,20191207,-2.1,69,19,20191206,25.1,16.6,,,20191201,,
262,고흥,2020-01,4,8.7,-0.4,17.8,-6.6,20200107,20200101,5.8,17.5,1.9,20200107,20200121,-1.6,70,12,20200121,79,25.3,,,20200127,,
262,고흥,2020-02,4.5,10.2,-1,17.9,-8.3,20200214,20200206,6.1,16.1,1.1,20200225,20200206,-1.3,69,15,20200206,44.5,19.6,,,20200212,,
262,고흥,2020-03,7.9,13.9,1.4,22.1,-5.6,20200322,20200306,7,16.7,1.6,20200327,20200306,0.9,66,9,20200306,45.1,26.8,,,20200326,,
262,고흥,2020-04,10.3,16.6,3.9,21.7,-2.4,20200429,20200406,7,16,2.6,20200430,20200405,1,58,12,20200403,80.2,40.5,10.6,2.7,20200417,20200417,20200417
262,고흥,2020-05,16.9,22,12.2,26.2,6.7,20200504,20200513,14.6,22,5.2,20200509,20200508,12.2,77,25,20200514,151.1,88.9,16.7,4.3,20200509,20200509,20200509
262,고흥,2020-06,22,27.2,17.4,30.8,9.8,20200609,20200602,21.2,28.9,8.5,20200613,20200608,18.2,81,20,20200602,304.9,82.2,29.2,11.3,20200618,20200613,20200612
262,고흥,2020-07,22.6,26.1,20.2,31.6,16.5,20200730,20200702,24.6,32.8,16.6,20200729,20200703,20.6,90,50,20200701,334.2,102.5,25.1,7,20200713,20200713,20200723
262,고흥,2020-08,27,30.9,23.9,34.2,21.4,20200820,20200824,30,35.2,21.3,20200828,20200820,24.1,85,35,20200820,181.8,90.8,23.2,11.5,20200826,20200826,20200826
262,고흥,2020-09,20.7,25.5,16.8,30,10.4,20200901,20200921,20.1,30,10.9,20200902,20200929,17.3,83,32,20200929,256,105.3,21.9,8.6,20200902,20200902,20200911
262,고흥,2020-10,15,21.5,9.5,26.5,3.2,20201003,20201030,11.6,20.9,3.6,20201002,20201015,8.5,69,10,20201015,24.9,24.7,4.2,1,20201021,20201021,20201021
262,고흥,2020-11,10,16.2,4.3,22.2,-2.7,20201107,20201130,8.5,23.2,2.9,20201119,20201109,3.5,68,16,20201105,9.1,5,,,20201119,,
262,고흥,2020-12,2,8.6,-3.6,13.6,-8.8,20201228,20201231,4.6,9.4,0.7,20201229,20201219,-4.6,65,9,20201219,9.4,7,,,20201227,,
262,고흥,2021-01,1.4,7.3,-4,15.9,-14.1,20210115,20210108,5,12.6,1.5,20210122,20210119,-4.1,70,15,20210119,19.8,10.2,,,20210126,,
262,고흥,2021-02,5.2,11.1,-0.1,21.9,-5.4,20210221,20210217,5.6,13.7,1.9,20210214,20210208,-2.4,61,12,20210223,35.5,17.6,,,20210201,,
262,고흥,2021-03,9.6,15.8,3.4,22.2,-2.1,20210326,20210303,8.5,18.1,3.4,20210327,20210322,4,72,12,20210330,128.8,39.8,,,20210327,,
262,고흥,2021-04,13.4,19.4,7.5,24.4,1.2,20210420,20210415,9,18.5,3.3,20210403,20210415,4.7,61,14,20210415,71.8,29.8,5.9,2.1,20210412,20210430,20210403
262,고흥,2021-05,17.3,22.8,11.8,27.7,4,20210523,20210506,13.9,24.6,4.5,20210515,20210506,11.2,72,19,20210506,112.9,37.3,14.4,7.7,20210504,20210516,20210516
262,고흥,2021-06,21.7,26.7,17.3,30.1,12.3,20210621,20210605,20.2,26.8,10.2,20210611,20210604,17.5,79,33,20210607,80.9,40.8,25.9,8.1,20210611,20210611,20210611
262,고흥,2021-07,25.8,29.9,22.3,33.1,17.2,20210731,20210701,26.9,32.8,19.4,20210731,20210701,22.2,82,50,20210723,450.8,294.3,46.1,13.6,20210706,20210706,20210706
262,고흥,2021-08,25.7,30.1,22,34.6,18.9,20210806,20210815,26.8,32.1,17.8,20210824,20210826,22.2,83,33,20210826,275.6,95.7,40.1,21.1,20210825,20210823,20210823
262,고흥,2021-09,22.1,26.3,18.7,29.7,13.4,20210912,20210924,21.3,31.5,14.1,20210901,20210923,18.4,81,47,20210923,96.3,24.4,13.3,9.1,20210914,20210929,20210901
262,고흥,2021-10,16.4,23,11.2,29.2,0.7,20211005,20211018,14.9,27.4,3.6,20211011,20211017,11.5,76,18,20211018,16.5,9,5.5,2.2,20211011,20211011,20211010
262,고흥,2021-11,9.7,16.3,4.2,21.6,-1.5,20211101,20211128,8.5,17.9,3,20211108,20211126,4.3,72,19,20211126,50,34.3,,,20211108,,
262,고흥,2021-12,3.7,9.9,-2.1,16.1,-9,20211210,20211227,5.5,10.7,1.8,20211210,20211218,-2.3,68,15,20211223,0.9,0.9,,,20211216,,
262,고흥,2022-01,1.6,7.4,-3.7,11.6,-9.4,20220123,20220119,3.9,7.3,1.3,20220123,20220101,-6.6,58,11,20220107,0.2,0.2,,,20220105,,
262,고흥,2022-02,2.1,7.6,-3.4,14.2,-7.6,20220228,20220221,3.7,7.6,1.8,20220226,20220222,-7.4,52,13,20220211,0,0,,,20220220,,
262,고흥,2022-03,8.8,14.9,2.5,21.9,-3.5,20220316,20220308,7.8,18.4,2,20220326,20220306,2.2,68,11,20220316,116.4,37.6,,,20220326,,
262,고흥,2022-04,13.8,20.2,7.4,25.8,-0.9,20220424,20220403,10.2,22.4,2,20220426,20220405,6.1,65,9,20220418,81.6,40.1,14.3,6.6,20220425,20220425,20220425
262,고흥,2022-05,17.8,24.2,10.9,29.7,2.9,20220524,20220504,11.9,20.1,4.6,20220530,20220502,8.9,60,20,20220514,1.6,1.3,1.3,1.2,20220513,20220513,20220513
262,고흥,2022-06,21.8,26.1,18.2,30.6,12.3,20220621,20220602,21.2,29.7,8.3,20220626,20220601,18,81,24,20220601,86.3,41.4,23.6,8,20220605,20220624,20220624
262,고흥,2022-07,26,29.8,22.7,32.9,19.8,20220702,20220716,26.9,32.2,21.3,20220714,20220716,22.2,81,48,20220719,268.7,115.9,32.3,14.2,20220718,20220718,20220708
262,고흥,2022-08,25.7,29.4,22.3,32.5,14.4,20220807,20220828,27.7,33.8,14.1,20220820,20220827,22.5,84,32,20220827,109.9,52.9,23.4,12.2,20220816,20220816,20220816
262,고흥,2022-09,21.8,26.5,17.9,32.9,12.2,20220918,20220924,19.9,29.3,9.1,20220917,20220924,17,77,30,20220924,187.6,110.6,41.6,10.7,20220905,20220906,20220906
262,고흥,2022-10,15,21.3,9.5,28.4,1.1,20221001,20221025,12.1,26.6,4.5,20221003,20221018,8.9,70,21,20221027,13.2,12.2,9.7,5.9,20221004,20221004,20221004
262,고흥,2022-11,10.7,17.9,4.4,22.1,-0.9,20221110,20221130,9.2,21.3,2.2,20221129,20221130,4.9,71,23,20221127,60.5,35.6,,,20221128,,
262,고흥,2022-12,1.6,6.6,-3.3,12.7,-8.1,20221208,20221219,4.3,8.8,1.3,20221221,20221217,-5.2,64,18,20221216,3.7,1.9,,,20221218,,
262,고흥,2023-01,1.6,7.5,-4,16.9,-12.2,20230113,20230125,4.8,17.9,0.9,20230113,20230125,-4.8,65,17,20230125,53.7,48.4,,,20230113,,
262,고흥,2023-02,3.8,10.2,-2.1,15.1,-7.3,20230207,20230205,5.1,11.2,1.7,20230218,20230221,-3.5,63,11,20230205,37.1,17.1,,,20230210,,
262,고흥,2023-03,9.8,16.8,3.4,24.6,-3.8,20230331,20230303,7.8,17.7,1.8,20230323,20230302,2,64,8,20230331,47.5,19.9,,,20230324,,
262,고흥,2023-04,13.1,18.6,7.1,26,1.1,20230420,20230413,10.4,19.7,2.7,20230419,20230412,6.6,70,11,20230412,88.3,54.7,7.8,2.1,20230405,20230405,20230405
262,고흥,2023-05,17.2,22.4,12.3,27.9,5.4,20230516,20230509,15.4,24.7,5,20230529,20230510,12.9,79,12,20230510,288.4,92.9,21.9,8,20230505,20230505,20230505
262,고흥,2023-06,21.5,26.1,17.4,29.3,12.9,20230602,20230604,20.2,28.6,11.4,20230629,20230604,17.4,80,33,20230604,267.9,85.5,35.1,13.7,20230628,20230628,20230627
262,고흥,2023-07,24.8,28,22.1,32.4,18.3,20230731,20230706,27.9,32.6,21.6,20230717,20230706,22.9,90,52,20230706,414.6,91.4,31.3,13.5,20230718,20230718,20230723
262,고흥,2023-08,26.2,30.7,22.5,34.6,19.1,20230807,20230826,28,33.2,22.1,20230824,20230826,22.9,83,50,20230805,222.2,70.6,40.4,13,20230830,20230830,20230830
263,의령군,2013-08,26.4,32.1,22,35.4,17.9,20130819,20130827,30.3,40.8,20.5,20130808,20130827,24.1,89,48,20130815,150.5,55,13,8.5,20130824,20130823,20130823
263,의령군,2013-09,20.1,26.4,15.5,30.1,8.7,20130924,20130927,21.2,32.4,11.2,20130913,20130927,18.2,91,41,20130926,57,23,11.5,6.5,20130929,20130914,20130914
263,의령군,2013-10,14.3,21.9,8.5,27.4,0.5,20131007,20131028,14.8,28.8,6.2,20131007,20131025,11.9,88,28,20131025,82.6,57,11,2.5,20131008,20131008,20131008
263,의령군,2013-11,5.8,13.8,-0.4,21.2,-6.3,20131102,20131130,7.8,17.5,3.6,20131102,20131111,2.4,82,23,20131107,42.8,14,0,0,20131125,20131103,20131103
263,의령군,2013-12,0.4,8,-5.7,12.8,-11.1,20131201,20131229,4.6,10.6,1.9,20131209,20131227,-4.5,73,23,20131227,2,0.5,,,20131220,,
263,의령군,2014-01,-0.6,8.1,-7.8,15.2,-12.8,20140130,20140110,3.8,12.6,1,20140125,20140113,-7.3,66,9,20140131,7,4,,,20140108,,
263,의령군,2014-02,2.7,9.7,-3.4,21.6,-10,20140202,20140205,5.3,14.9,0.8,20140202,20140205,-3.3,69,12,20140205,15,10.5,,,20140226,,
263,의령군,2014-03,7.3,14.4,0.7,23,-8.5,20140328,20140310,6.9,15,1.4,20140329,20140307,0.1,66,9,20140305,103.9,39,,,20140312,,
263,의령군,2014-04,12.1,20.3,4.9,26.7,-1.6,20140415,20140405,8.4,15.5,2.8,20140429,20140406,3.7,63,12,20140408,109,35.5,8,2,20140428,20140429,20140429
263,의령군,2014-05,17.6,25.9,9.7,34.1,1.7,20140530,20140506,11.9,20.6,4.3,20140528,20140505,8.9,62,14,20140530,56.2,39,10,9,20140512,20140512,20140512
263,의령군,2014-06,20.8,26.5,16.6,30.6,13.7,20140628,20140607,17.9,23.8,12.4,20140630,20140601,15.7,75,30,20140601,84.2,34,22.5,6.5,20140611,20140611,20140612
263,의령군,2014-07,23.9,28.8,19.8,35,15.6,20140731,20140727,23.6,32.6,14,20140724,20140727,20.1,81,31,20140727,146,27,16.5,9,20140703,20140718,20140713
263,의령군,2014-08,22.9,27.5,19.7,32,13.6,20140806,20140831,24,32.6,15.1,20140826,20140831,20.3,87,45,20140812,584.1,110.5,43.5,15,20140825,20140821,20140821
263,의령군,2014-09,19.8,26.5,14.9,31.6,10,20140904,20140921,19.7,30.7,12.1,20140903,20140921,17.3,87,37,20140920,95.2,72.5,23,6,20140924,20140924,20140924
263,의령군,2014-10,13.3,20.8,8,25.6,1.2,20141010,20141017,12.7,23.1,5,20141021,20141028,10.1,84,20,20141017,106.5,33.5,8,2,20141013,20141021,20141021
263,의령군,2014-11,7.1,14.6,1.6,19,-5.1,20141106,20141119,8.3,17.9,2.9,20141101,20141119,3.7,82,21,20141119,60.8,49.5,,,20141124,,
263,의령군,2014-12,-0.6,6.1,-6.1,12.1,-9.9,20141230,20141219,4.1,11.6,1.5,20141201,20141218,-5.9,71,18,20141209,12.5,5.5,,,20141216,,
263,의령군,2015-01,-0.1,6.7,-5.9,11,-11.9,20150104,20150103,4.4,11.3,1.5,20150126,20150107,-5.2,73,15,20150118,21.1,5,,,20150121,,
263,의령군,2015-02,1.6,9,-4.5,16.1,-12.4,20150222,20150209,4.5,11.7,0.9,20150222,20150209,-5,67,12,20150209,26,11,,,20150216,,
263,의령군,2015-03,7.3,15.6,-0.1,24.6,-6.7,20150317,20150305,5.8,15.2,1.1,20150331,20150310,-2.3,58,8,20150327,67.3,51.5,,,20150318,,
263,의령군,2015-04,12.9,19.8,6.9,29.9,1.4,20150426,20150418,10.2,20.5,3.8,20150403,20150418,6.5,71,13,20150427,177.1,48.5,13,5.5,20150429,20150404,20150404
263,의령군,2015-05,18.8,26.9,11.5,34.8,3.2,20150526,20150505,13.1,23.4,4.7,20150515,20150504,10.4,65,9,20150526,77.6,42.5,12.5,3,20150511,20150511,20150511
263,의령군,2015-06,20.5,26.1,15.8,31,9.2,20150612,20150606,19.1,28.6,6.7,20150626,20150604,16.5,81,14,20150603,74.6,20.5,15,4.5,20150625,20150619,20150619
263,의령군,2015-07,23.3,28,19.6,33.7,14.2,20150730,20150702,25.2,36.5,14.4,20150730,20150717,20.9,88,37,20150703,204.1,53,18.5,6.5,20150712,20150723,20150723
263,의령군,2015-08,23.9,29.5,19.7,34.7,17.1,20150806,20150830,25.5,33.6,19.1,20150808,20150830,21.3,87,41,20150809,123.5,62,15.5,3,20150821,20150821,20150821
263,의령군,2015-09,18.8,25.3,14,28.7,9,20150903,20150915,18.6,28.1,11.1,20150902,20150915,16.1,87,41,20150928,116.6,24.5,10,3.5,20150905,20150905,20150902
263,의령군,2015-10,13.1,22,7,25.8,-2,20151018,20151031,12,27.4,4.2,20151001,20151030,9.2,81,24,20151030,45.5,33.5,11,6.5,20151001,20151001,20151001
263,의령군,2015-11,10.3,16.1,6.1,22.6,-1.4,20151115,20151101,10.7,17.8,4,20151117,20151127,7.3,83,30,20151103,100.7,34.5,,,20151107,,
263,의령군,2015-12,3.9,10.7,-1.5,15.3,-8.6,20151201,20151229,5.9,12.2,2.1,20151202,20151227,-1.3,72,16,20151225,43.1,27,,,20151210,,
263,의령군,2016-01,-0.6,6.8,-6.2,16.4,-13.9,20160103,20160125,3.7,8.2,1.1,20160104,20160124,-7.6,63,12,20160112,32.2,17,,,20160128,,
263,의령군,2016-02,2.8,10.7,-3.7,16.3,-9.3,20160227,20160203,4.3,16.5,1.6,20160213,20160225,-6.3,55,8,20160210,44.2,31,,,20160212,,
263,의령군,2016-03,8,15.4,1.5,22,-8.8,20160306,20160301,6.9,16.2,2,20160305,20160310,0.5,65,14,20160311,112.2,44,,,20160305,,
263,의령군,2016-04,13.1,20.1,7,25.4,2.5,20160414,20160401,10.7,19.4,4.8,20160417,20160423,7.5,74,16,20160423,225.2,45.5,14.5,4,20160416,20160416,20160417
263,의령군,2016-05,17.6,25.1,10.4,31.4,4.2,20160530,20160517,13.9,23.7,4.8,20160515,20160504,11.4,72,15,20160518,104.3,41,12.5,4,20160503,20160503,20160524
263,의령군,2016-06,21.5,26.7,17.1,30.6,9.2,20160617,20160602,20.6,29.8,9.7,20160624,20160602,17.7,82,22,20160603,70.6,41,14.5,5.5,20160624,20160624,20160624
263,의령군,2016-07,25.2,30.3,21.2,35.1,18.2,20160730,20160718,27.4,33.8,20.2,20160726,20160715,22.5,87,49,20160731,153,56,34,14.5,20160703,20160701,20160701
263,의령군,2016-08,25.8,32.4,20.9,37,14,20160812,20160829,26.3,35.4,12.2,20160811,20160831,21.6,81,32,20160831,74.9,36.5,28,13,20160828,20160802,20160802
263,의령군,2016-09,20.4,25.1,17,30.2,10.2,20160901,20160921,21.6,31.1,12,20160905,20160921,18.5,90,45,20160924,413.7,144.5,25.5,7.5,20160917,20160903,20160903
263,의령군,2016-10,15.1,20.6,11.2,27.9,3,20161004,20161030,15.4,30.4,5.4,20161003,20161030,12.9,89,27,20161030,148.6,79,23.5,6.5,20161005,20161005,20161005
263,의령군,2016-11,7.8,15.2,2,21.6,-4.1,20161105,20161129,8.6,18.3,2.5,20161119,20161124,3.8,79,20,20161115,20.6,15,,,20161118,,
263,의령군,2016-12,2.9,10.3,-3.1,19.5,-8.7,20161222,20161216,5.7,21.2,1.9,20161222,20161216,-1.9,75,13,20161211,74.5,40.5,,,20161221,,
263,의령군,2017-01,0.7,8.1,-5.6,15.4,-11.9,20170102,20170115,4.4,9.8,1.2,20170108,20170114,-5.6,67,13,20170128,5,2.5,,,20170108,,
263,의령군,2017-02,2.8,10.5,-4.6,16,-9.3,20170216,20170211,4.5,14.1,1.6,20170217,20170202,-5.1,61,10,20170202,31.8,23.5,,,20170222,,
263,의령군,2017-03,7.1,14.9,-0.1,20.7,-6.1,20170330,20170308,6.2,11.5,1.7,20170331,20170313,-0.6,65,9,20170313,37.9,13.5,,,20170325,,
263,의령군,2017-04,14.6,22.1,7.1,28.9,-0.5,20170430,20170403,10.6,19.9,3.3,20170417,20170412,7.2,67,13,20170416,84.4,37.5,12,3,20170405,20170405,20170417
263,의령군,2017-05,19.4,27.9,11.5,36,5.9,20170529,20170502,13.9,23.1,4.8,20170531,20170506,11.3,66,16,20170503,58.8,24,17.5,5.5,20170524,20170524,20170524
263,의령군,2017-06,22.4,29.8,16.2,35.1,11.6,20170619,20170605,18.6,39.4,3.7,20170608,20170608,15.9,71,8,20170608,68.1,35.5,29,7.5,20170625,20170625,20170625
263,의령군,2017-07,27.4,32.6,23.6,37.3,17.4,20170722,20170727,28.2,36.1,16.3,20170724,20170727,23,79,29,20170727,196.3,113,46.5,16,20170704,20170704,20170704
263,의령군,2017-08,26.1,31.8,21.7,37.6,13.9,20170806,20170831,26.4,35.4,13,20170821,20170830,21.7,79,25,20170826,197.1,59,49.5,13.5,20170817,20170817,20170817
263,의령군,2017-09,20.2,27.2,14.7,30.2,7,20170909,20170930,18.2,26.3,7.4,20170906,20170929,15.8,79,24,20170930,103.5,67,20.5,7.5,20170911,20170911,20170911
263,의령군,2017-10,15.7,22.2,10.9,29.5,-1.1,20171010,20171031,14,23.8,4.2,20171011,20171031,11.2,78,18,20171031,80.8,29,13,3.5,20171002,20171002,20171002
263,의령군,2017-11,7.1,16.1,-0.1,23.2,-6.1,20171108,20171119,6.6,16,1.4,20171108,20171130,-0.1,65,11,20171130,0,0,,,20171124,,
263,의령군,2017-12,-0.1,8,-6.7,14.3,-12.2,20171203,20171214,3.5,11.2,0.6,20171224,20171213,-8.4,58,7,20171213,13.1,12.5,,,20171224,,
263,의령군,2018-01,-1.2,6.2,-6.8,15,-14.4,20180115,20180127,3.5,9.2,0.9,20180117,20180125,-8.9,61,14,20180127,27.7,18.5,,,20180116,,
263,의령군,2018-02,1.1,9.2,-6.4,16.3,-13.7,20180227,20180207,3.2,9.7,0.9,20180228,20180217,-10.4,48,4,20180217,28.5,28.5,,,20180228,,
263,의령군,2018-03,8.7,16.4,1.7,24.8,-2.9,20180329,20180302,7.6,17.6,2.4,20180315,20180302,2.3,70,14,20180302,151.5,40,,,20180308,,
263,의령군,2018-04,14,21.4,6.8,29.8,-1.2,20180420,20180408,10.1,18.2,2.9,20180430,20180407,6.4,66,13,20180421,116.5,36,8,2.5,20180423,20180414,20180414
263,의령군,2018-05,18.7,25.1,12.5,31,5.6,20180515,20180505,15,26.8,3.9,20180518,20180504,12.2,70,13,20180504,87.9,20,6.5,2,20180507,20180507,20180530
263,의령군,2018-06,22.8,28.9,17.3,34.8,12.2,20180624,20180601,19.3,28.9,11.3,20180627,20180621,16.7,72,22,20180621,168.5,72.5,19.5,7.5,20180628,20180628,20180628
263,의령군,2018-07,27.4,32.9,22.7,38.7,18.2,20180727,20180708,27.1,33.6,15.9,20180727,20180707,22.3,76,39,20180723,148.5,52.5,22.5,7,20180702,20180702,20180702
263,의령군,2018-08,27,32.9,22.4,37.8,16.3,20180806,20180818,27.2,32.8,17.8,20180812,20180818,22.4,78,38,20180819,440.5,262,58,14,20180826,20180826,20180826
263,의령군,2018-09,20.6,25.8,16.3,30.5,9.8,20180904,20180927,19.6,29.7,8,20180903,20180930,16.9,81,33,20180930,143.8,48,28.5,7,20180903,20180903,20180903
263,의령군,2018-10,13,20.8,7,26.7,1.6,20181007,20181031,11.4,26.1,5.6,20181006,20181030,8.3,77,21,20181021,198.3,148,25,7,20181006,20181006,20181006
263,의령군,2018-11,7.4,15.9,1.5,21.3,-3.2,20181105,20181123,7.8,19.2,1.9,20181108,20181122,2.7,77,11,20181102,25.4,17,,,20181108,,
263,의령군,2018-12,2,8.8,-3.5,17.3,-11,20181204,20181229,4.8,16.1,0.9,20181204,20181227,-5.3,64,9,20181227,24.5,10.5,,,20181204,,
263,의령군,2019-01,0.7,9.4,-6,12.7,-10.2,20190130,20190127,3.6,8.1,0.9,20190120,20190127,-8,58,7,20190127,12.6,8.5,,,20190131,,
263,의령군,2019-02,3.6,10.9,-2.6,16.3,-7.6,20190224,20190201,4.6,13.5,1.5,20190203,20190209,-5,59,14,20190226,40.5,27.5,,,20190219,,
263,의령군,2019-03,8.6,16.2,1.3,21.8,-4.2,20190319,20190314,6.4,16.8,1.8,20190321,20190313,0,60,11,20190326,37.6,19,,,20190310,,
263,의령군,2019-04,12.8,19.8,5.8,26.9,-3.5,20190422,20190401,9.1,19.9,2,20190424,20190403,4.3,63,10,20190403,92,45,9.5,2,20190429,20190429,20190429
263,의령군,2019-05,18.9,27.6,10.6,32.6,4.5,20190524,20190508,12.2,22.2,4.5,20190527,20190511,9.3,60,9,20190511,82,34.5,8.5,4.5,20190527,20190527,20190506
263,의령군,2019-06,22.1,28.1,17,33.8,11.8,20190605,20190601,18.8,28.8,7.8,20190627,20190613,16.3,73,20,20190605,188.7,91.5,16.5,4.5,20190626,20190626,20190626
263,의령군,2019-07,25.2,29.5,21.6,34.5,16.9,20190731,20190706,25,34.2,14.7,20190723,20190704,20.9,79,31,20190704,179,77.5,11,4.3,20190720,20190720,20190714
263,의령군,2019-08,26.4,32,21.9,36.1,15.8,20190802,20190831,26.2,34.2,17,20190805,20190831,21.7,78,36,20190817,57.7,25.5,8,5,20190822,20190822,20190821
263,의령군,2019-09,21.9,26.9,18.1,31.8,10.9,20190911,20190925,22,31.5,12.7,20190905,20190925,18.7,84,32,20190918,266.5,82.5,22.5,10.5,20190922,20190903,20190903
263,의령군,2019-10,15.9,22.7,10.5,28.8,1.9,20191004,20191028,14,26.8,6.1,20191002,20191027,11.3,78,21,20191009,263.5,235.5,56,17.5,20191002,20191002,20191002
263,의령군,2019-11,9.1,17.4,2.9,23.3,-3.7,20191101,20191121,8.4,19.4,2.5,20191118,20191114,3.6,73,16,20191121,20.2,13.5,,,20191118,,
263,의령군,2019-12,2.8,10.5,-2.8,17.3,-9.1,20191211,20191207,5,12.2,1.3,20191211,20191231,-3.4,68,13,20191212,32.5,23.5,,,20191201,,
263,의령군,2020-01,3.2,9.7,-1.7,18.1,-8.8,20200107,20200101,5.4,18.1,1.3,20200107,20200121,-2.4,70,9,20200121,100,42.5,,,20200107,,
263,의령군,2020-02,4.7,11.7,-1.2,19.7,-8.5,20200214,20200206,5.5,13,0.7,20200212,20200206,-3,63,8,20200206,38.1,18,,,20200225,,
